0.000000 2.954993e-01 9.851930e-05 9.525005e-01
99.956688 1.583422e-01 8.939349e-03 2.756378e-01
150.096619 1.592882e-01 5.251760e-02 1.618489e-01
200.450623 2.126732e-01 2.173832e-02 9.655920e-02
250.804626 1.869860e-01 2.092892e-02 9.409655e-02
301.158630 1.791207e-01 1.802109e-02 8.275412e-02
351.512634 1.260984e-01 3.068024e-02 1.058872e-01
401.866638 1.327138e-01 2.301745e-02 9.304265e-02
452.220642 1.316128e-01 2.248627e-02 8.258261e-02
499.999542 1.193972e-01 2.598214e-02 8.208489e-02
